,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
224,1900000,15,15,120,57,830,700,1,0.7,60,106,34,84,8,16,140,7,1,0,0.7,0,1,1.0
225,1000000,20,20,56,38,280,410,2,0.7999999999999999,20,89,64,120,10,9,400,5,7,1,0.7999999999999999,1,0,0.8999999999999999
226,1900000,10,10,61,67,200,390,5,0.8999999999999999,26,93,114,98,8,10,140,10,8,0,0.7,0,1,1.0
227,2800000,15,15,77,47,1000,290,2,0.6,14,107,64,104,8,13,60,1,3,0,0.7,0,0,1.0
228,2800000,20,20,102,96,660,610,1,0.6,58,94,106,68,14,12,420,4,3,1,0.7,0,0,0.5
229,2800000,10,10,70,103,410,850,2,0.8999999999999999,64,123,124,118,14,14,20,4,2,0,1.0,1,1,1.0
230,1000000,10,10,42,114,250,570,2,0.8999999999999999,44,112,96,56,9,11,360,6,3,0,0.5,0,1,0.6
231,3700000,15,15,81,78,980,610,4,0.7,46,56,34,48,11,9,500,6,1,0,0.6,1,0,0.5
232,2800000,15,15,64,35,610,1000,5,0.5,22,97,64,66,11,10,500,6,8,0,0.7,1,1,0.8999999999999999
233,2800000,24,24,55,46,380,850,4,0.7999999999999999,54,121,108,68,14,11,100,4,7,1,0.5,0,1,0.6
234,1900000,10,10,105,58,470,840,2,0.6,54,72,126,60,8,9,200,8,8,0,0.5,0,1,1.0
235,2800000,10,10,60,64,320,240,3,0.7,48,96,114,118,10,9,480,7,4,1,0.8999999999999999,0,1,1.0
236,1900000,15,15,103,104,190,160,2,0.8999999999999999,18,74,124,120,9,11,240,9,2,0,0.8999999999999999,1,0,0.7
237,3700000,15,15,53,30,730,800,5,0.7999999999999999,48,68,70,122,14,12,480,3,6,1,0.7999999999999999,0,1,1.0
238,3700000,15,15,116,112,1000,650,5,0.7,36,102,70,116,10,16,80,8,8,1,0.7,1,0,0.5
239,2800000,10,10,71,44,450,980,3,1.0,16,71,34,84,8,18,400,5,8,0,1.0,1,0,0.6
240,2800000,10,10,100,39,720,240,1,0.5,12,49,54,104,8,10,480,6,1,1,0.5,1,1,1.0
241,1000000,10,10,123,92,500,700,5,0.5,8,125,50,24,12,8,80,9,1,1,0.6,0,1,0.8999999999999999
242,2800000,15,15,94,117,960,190,3,0.8999999999999999,64,66,60,116,9,13,460,1,7,1,0.5,0,0,0.8999999999999999
243,1000000,10,10,31,48,870,880,4,0.7999999999999999,54,99,40,82,8,10,360,3,4,1,0.5,1,1,0.7
244,2800000,24,24,67,123,110,190,4,0.6,64,115,120,98,12,18,240,8,5,0,1.0,0,1,0.7999999999999999
245,3700000,24,24,43,99,980,520,4,1.0,28,91,78,88,10,15,260,3,5,0,1.0,0,1,0.5
246,1000000,10,10,58,94,720,660,3,0.5,14,75,44,82,13,15,140,6,5,1,0.8999999999999999,1,0,1.0
247,1900000,10,10,51,66,810,350,3,0.7,46,116,100,80,12,15,240,5,4,0,0.7,0,1,0.7999999999999999
248,3700000,10,10,125,111,200,260,1,0.8999999999999999,10,105,68,64,9,10,460,10,8,1,0.7999999999999999,1,1,0.8999999999999999
249,3700000,15,15,62,100,990,300,4,0.5,4,79,56,52,13,16,20,4,7,1,0.7999999999999999,1,1,0.7
250,1000000,15,15,55,44,240,920,1,0.7999999999999999,50,75,86,118,9,10,420,5,4,1,0.7999999999999999,1,1,0.5
251,1000000,20,20,105,115,330,130,2,0.7999999999999999,44,74,24,66,8,12,100,5,5,1,0.8999999999999999,1,0,0.8999999999999999
252,2800000,15,15,41,91,490,840,4,0.7999999999999999,30,107,86,104,11,9,140,3,4,0,0.7999999999999999,0,1,0.6
253,3700000,15,15,42,121,760,900,2,0.5,34,103,78,66,10,12,200,7,4,1,0.7999999999999999,0,1,0.7
254,3700000,10,10,82,118,350,730,5,0.7999999999999999,42,61,104,66,11,14,80,8,8,0,0.5,1,1,0.7999999999999999
255,2800000,10,10,94,39,690,550,2,0.8999999999999999,12,120,46,30,11,9,400,8,1,1,1.0,1,0,0.7
256,1900000,20,20,115,111,540,230,5,0.5,34,26,54,24,14,12,380,6,4,0,0.7,1,0,0.6
257,3700000,24,24,74,78,290,180,5,0.7999999999999999,14,39,84,102,13,18,440,1,3,1,0.7999999999999999,0,1,0.7999999999999999
258,3700000,10,10,33,45,290,380,2,1.0,44,45,126,120,10,8,60,5,1,1,0.7,0,0,0.7999999999999999
259,3700000,24,24,70,73,200,760,2,0.8999999999999999,8,56,74,100,11,13,460,9,8,0,0.8999999999999999,1,0,0.7999999999999999
260,1900000,15,15,33,64,960,580,4,0.5,28,104,90,54,11,11,100,9,1,0,0.5,0,1,0.5
261,1000000,10,10,111,102,260,760,5,0.7,16,84,38,60,8,13,400,7,7,0,0.8999999999999999,0,1,0.7999999999999999
262,1000000,15,15,116,127,700,870,1,0.7,46,25,128,112,11,12,420,7,8,0,0.6,0,0,0.7999999999999999
263,1900000,15,15,45,122,270,780,5,1.0,4,47,106,110,12,8,500,9,6,0,0.5,1,0,0.5
264,1000000,20,20,98,80,340,900,3,1.0,28,121,54,56,8,14,360,3,1,1,0.6,1,0,0.6
265,1000000,20,20,78,37,150,350,2,0.7999999999999999,18,89,46,78,13,12,280,5,5,0,0.5,1,0,0.7999999999999999
266,1900000,20,20,97,36,540,530,1,0.8999999999999999,44,84,78,52,12,12,480,9,6,0,0.8999999999999999,1,1,0.6
267,1000000,10,10,41,42,810,470,5,1.0,58,91,28,60,12,8,200,1,1,0,0.5,0,0,0.8999999999999999
268,1900000,24,24,38,33,230,140,4,1.0,36,92,32,90,9,8,160,5,1,1,1.0,1,0,0.7
269,2800000,15,15,70,83,840,390,5,1.0,20,28,118,62,14,14,380,2,8,1,0.6,0,1,1.0
270,2800000,15,15,126,56,890,840,2,0.6,60,56,42,48,13,17,180,5,2,1,0.5,1,1,0.7999999999999999
271,2800000,10,10,84,63,830,690,1,0.5,20,57,126,92,8,12,180,7,3,1,0.5,1,1,0.7
272,2800000,24,24,62,25,400,710,3,0.8999999999999999,14,70,60,86,14,9,200,3,7,1,0.6,1,0,0.7999999999999999
273,2800000,10,10,64,40,820,720,1,0.5,16,35,56,114,8,15,160,9,4,0,0.8999999999999999,1,1,0.7
274,3700000,20,20,47,58,890,360,4,0.7999999999999999,4,107,32,44,13,11,160,8,7,1,0.7999999999999999,0,0,0.5
275,1000000,15,15,35,124,930,650,4,0.7,58,38,70,66,13,12,180,2,8,1,0.5,1,0,0.5
276,1000000,15,15,78,81,800,930,4,1.0,26,124,82,24,12,18,140,10,1,1,0.5,1,0,0.7
277,3700000,20,20,91,86,500,650,5,0.5,34,41,86,54,14,10,120,7,1,0,0.8999999999999999,1,0,0.6
278,3700000,15,15,94,73,380,140,5,0.5,64,38,84,58,13,17,180,10,4,0,0.8999999999999999,0,0,0.6
279,1000000,20,20,83,88,220,200,2,0.5,48,127,44,114,8,16,80,9,4,0,0.5,0,1,1.0
280,1900000,24,24,78,119,250,430,2,1.0,52,92,70,30,8,8,100,3,5,1,1.0,0,1,0.5
281,2800000,24,24,45,55,650,760,2,0.7999999999999999,4,98,110,114,8,12,480,10,6,1,0.7,0,0,1.0
282,2800000,15,15,27,28,780,820,5,0.8999999999999999,52,28,68,128,12,12,420,6,2,0,0.8999999999999999,0,0,0.7999999999999999
283,3700000,10,10,99,32,150,240,1,0.7999999999999999,24,119,44,76,12,9,180,7,3,0,1.0,0,0,0.5
284,2800000,15,15,113,83,830,420,2,0.7999999999999999,48,28,116,94,10,16,300,6,8,1,0.5,0,0,1.0
285,2800000,15,15,128,38,580,280,2,0.5,48,110,64,38,8,8,120,3,1,1,0.7999999999999999,1,1,1.0
286,2800000,24,24,97,102,120,450,3,0.6,42,53,126,118,9,17,140,6,6,1,0.8999999999999999,1,0,0.7
287,3700000,24,24,60,91,880,140,3,0.8999999999999999,60,52,90,60,13,10,480,3,3,1,0.7999999999999999,0,0,0.7999999999999999
288,2800000,20,20,99,38,130,770,1,0.5,14,83,128,118,8,9,260,4,5,0,0.6,1,0,0.7999999999999999
289,1900000,15,15,74,90,510,250,2,0.5,30,111,64,50,8,16,500,9,7,0,0.7,1,0,0.8999999999999999
290,1900000,10,10,83,78,810,870,2,0.7,64,124,70,72,11,18,420,9,4,1,1.0,0,0,0.6
291,1900000,24,24,69,37,150,160,2,1.0,4,39,86,32,13,11,440,5,7,0,0.6,0,1,0.7
292,1900000,15,15,76,84,360,310,1,0.5,22,66,34,112,11,9,340,2,3,1,0.8999999999999999,0,0,0.7
293,2800000,24,24,27,111,390,500,4,0.7,16,88,66,38,9,15,260,9,2,0,1.0,0,0,0.8999999999999999
294,3700000,24,24,94,100,940,900,5,0.7,16,110,116,54,9,13,220,5,7,1,0.7,1,1,0.5
295,1000000,15,15,114,67,240,930,5,0.6,44,66,52,104,10,15,120,7,3,0,0.7999999999999999,1,1,0.7999999999999999
296,3700000,10,10,63,127,440,470,4,0.7,28,47,74,126,14,13,380,6,4,0,0.5,1,1,0.7999999999999999
297,1000000,10,10,30,67,560,920,4,0.8999999999999999,56,125,44,54,9,13,240,6,1,0,0.7999999999999999,0,0,0.5
298,1900000,15,15,126,77,500,940,5,0.6,22,106,102,98,10,15,80,3,8,1,1.0,0,1,0.6
299,1000000,10,10,61,46,380,240,3,0.8999999999999999,6,100,88,60,12,13,120,5,4,1,0.7999999999999999,0,1,0.7999999999999999
300,2800000,24,24,46,69,180,850,5,0.6,18,99,54,56,12,10,40,3,1,1,0.7999999999999999,0,0,0.6
301,1000000,10,10,87,61,380,440,2,0.7999999999999999,28,64,28,46,10,17,320,4,8,1,0.7999999999999999,0,0,0.7
302,1000000,20,20,126,25,360,200,5,0.5,32,48,88,50,14,15,360,4,8,0,0.7999999999999999,0,1,0.7
303,1900000,10,10,90,66,980,350,1,0.7,16,115,70,110,11,11,460,4,1,1,0.5,1,0,1.0
304,1000000,10,10,80,65,880,320,4,0.5,38,25,30,48,11,9,460,2,7,0,0.7999999999999999,1,1,0.6
305,1000000,15,15,59,94,710,920,2,0.7,52,127,46,88,11,15,200,3,2,0,0.8999999999999999,1,0,0.7
306,3700000,10,10,68,121,450,540,1,0.7,32,97,88,126,14,12,60,5,1,1,0.6,1,1,0.6
307,1000000,10,10,62,85,490,600,5,0.7,58,66,54,78,11,18,340,8,2,1,0.7,0,1,0.5
308,1000000,10,10,82,35,250,720,5,0.7999999999999999,58,99,98,24,14,12,20,3,7,0,1.0,1,1,0.5
309,1000000,24,24,31,50,440,300,5,0.7999999999999999,40,125,48,78,9,11,380,10,6,1,1.0,1,0,0.6
310,1000000,24,24,27,58,530,730,4,0.7,20,91,42,72,10,10,320,10,2,1,0.7,0,0,0.6
311,3700000,10,10,110,85,810,680,1,0.7,12,118,76,92,8,10,300,4,3,1,1.0,1,1,0.7
312,1900000,20,20,109,103,970,200,3,0.7999999999999999,4,84,92,120,9,14,140,3,6,1,0.5,0,0,0.7999999999999999
313,1900000,20,20,38,55,370,1000,2,0.7999999999999999,56,30,74,126,14,15,160,5,7,0,0.7,0,0,1.0
314,1900000,24,24,71,98,130,860,2,0.8999999999999999,56,27,50,58,14,16,460,7,7,1,0.7,0,0,0.5
315,3700000,10,10,101,48,890,890,1,0.7999999999999999,64,86,72,36,11,9,120,10,5,0,0.5,1,1,0.6
316,2800000,10,10,90,86,600,860,5,0.5,30,107,96,116,9,9,420,1,5,0,0.7,0,1,0.6
317,3700000,24,24,95,41,640,330,1,0.8999999999999999,12,41,38,82,8,8,320,8,1,0,0.7999999999999999,0,1,0.8999999999999999
318,2800000,24,24,32,91,160,820,2,0.7,54,68,34,34,10,10,300,4,7,0,0.8999999999999999,0,1,0.6
319,2800000,10,10,29,64,410,900,3,0.7,22,109,102,80,11,16,120,1,7,1,1.0,1,1,1.0
320,2800000,20,20,107,121,300,800,5,0.7999999999999999,48,49,92,70,13,13,280,4,5,0,0.7999999999999999,0,0,0.6
321,2800000,10,10,73,108,760,620,3,0.6,58,123,46,102,12,9,80,5,7,0,0.7,1,0,0.5
322,1000000,24,24,48,103,470,990,3,0.7999999999999999,34,123,100,54,13,10,140,4,5,0,0.5,0,1,0.6
323,2800000,10,10,36,86,950,120,4,0.5,62,78,116,126,12,15,340,5,5,1,0.7,0,1,0.6
324,2800000,15,15,78,72,350,680,1,0.7999999999999999,14,76,56,46,11,17,300,10,1,0,0.7,1,0,1.0
325,2800000,10,10,55,97,450,550,3,0.7999999999999999,18,109,104,32,10,18,220,10,1,1,1.0,1,0,0.5
326,3700000,20,20,73,65,200,390,3,0.6,30,83,122,46,9,11,180,5,4,0,0.8999999999999999,1,0,1.0
327,3700000,10,10,75,102,510,370,5,0.7,52,67,78,84,11,8,240,8,7,0,0.7999999999999999,1,1,0.8999999999999999
328,2800000,15,15,82,105,760,660,4,1.0,58,50,52,64,10,18,380,9,1,0,0.8999999999999999,0,1,0.7999999999999999
329,2800000,24,24,107,88,200,830,5,0.8999999999999999,36,122,108,24,11,14,340,10,3,0,0.6,0,0,0.7999999999999999
330,3700000,15,15,106,105,310,950,4,0.5,34,37,112,52,8,18,20,5,3,1,0.7999999999999999,0,1,0.5
331,2800000,24,24,57,105,970,980,3,0.7,26,44,36,40,8,12,40,7,2,1,0.7999999999999999,0,0,1.0
332,1000000,10,10,51,116,910,320,1,0.8999999999999999,20,89,50,116,12,15,440,1,7,0,0.5,1,1,0.8999999999999999
333,1000000,10,10,52,116,180,810,2,0.7999999999999999,32,33,38,76,13,15,100,1,2,1,1.0,0,0,1.0
334,1900000,20,20,95,37,520,630,4,0.6,58,85,50,94,8,16,200,2,1,0,0.7,0,0,0.6
335,3700000,24,24,94,124,980,540,5,0.5,12,26,66,52,14,18,400,2,2,1,0.5,1,0,0.7999999999999999
336,3700000,20,20,118,49,160,640,3,0.7999999999999999,62,87,106,30,12,13,260,2,1,1,0.7999999999999999,1,1,0.7
337,1000000,24,24,104,99,900,390,2,0.7,6,70,32,84,11,11,200,10,6,0,0.7999999999999999,1,0,1.0
338,2800000,20,20,47,87,180,960,3,0.5,38,39,26,38,11,12,420,5,2,1,0.7,1,1,0.6
339,1000000,20,20,50,57,860,910,4,0.7,42,31,100,84,14,8,260,2,3,0,1.0,1,0,0.8999999999999999
340,1000000,10,10,43,111,430,900,1,0.8999999999999999,60,56,86,54,8,10,340,7,6,1,1.0,0,0,0.6
341,1900000,10,10,43,72,540,380,3,0.6,30,32,102,104,12,17,280,8,7,1,0.6,0,0,0.7
342,1000000,24,24,61,127,550,820,2,0.5,16,35,104,96,10,8,40,3,7,0,0.7,0,0,0.8999999999999999
343,1000000,15,15,106,67,340,590,1,0.8999999999999999,50,36,122,122,13,16,400,9,6,1,0.5,0,0,0.5
344,1000000,10,10,33,51,890,880,2,0.8999999999999999,46,106,94,62,10,12,460,8,1,0,0.6,0,0,1.0
345,1900000,20,20,116,63,380,170,1,0.7,6,78,42,90,9,17,440,1,5,1,0.7,0,0,0.8999999999999999
346,2800000,24,24,52,46,860,730,5,1.0,52,52,110,54,12,14,100,6,5,0,0.7,1,0,0.6
347,2800000,20,20,126,125,560,200,2,1.0,44,73,48,88,8,12,40,1,7,1,0.6,1,1,1.0
348,1000000,10,10,63,65,230,240,4,0.5,14,118,118,24,14,18,420,6,1,0,0.7999999999999999,1,1,0.5
349,2800000,20,20,42,95,200,130,2,0.7999999999999999,22,92,74,56,14,9,160,1,1,1,0.8999999999999999,1,0,0.6
350,2800000,20,20,76,104,410,400,2,0.7,44,55,26,66,12,11,200,9,5,1,1.0,0,0,0.7999999999999999
351,1000000,10,10,48,126,310,750,1,0.8999999999999999,6,74,126,86,13,8,140,10,2,0,0.7999999999999999,1,1,0.6
352,1000000,20,20,37,35,590,530,4,0.5,46,84,68,28,12,16,240,7,6,0,0.7999999999999999,0,0,0.7
353,3700000,10,10,44,36,160,150,5,0.7,14,44,62,60,8,15,320,3,1,1,0.6,0,0,0.6
354,3700000,24,24,40,110,260,1000,3,0.6,58,84,110,38,14,17,480,1,7,0,0.7,0,1,0.7999999999999999
355,1000000,10,10,43,75,800,1000,4,0.7,18,28,96,26,14,18,80,4,6,1,0.7,0,0,0.6
356,2800000,24,24,98,121,680,710,3,0.7,58,67,24,62,10,10,480,9,6,0,0.7999999999999999,1,0,0.7
357,1000000,20,20,47,66,540,420,1,0.7,28,42,48,68,8,17,160,9,7,1,0.8999999999999999,1,1,1.0
358,1900000,15,15,107,76,910,950,5,0.8999999999999999,26,43,76,30,12,16,240,2,6,0,1.0,0,1,0.6
359,2800000,15,15,114,126,780,220,3,0.6,18,128,64,54,14,14,100,8,7,0,0.8999999999999999,0,1,1.0
360,1900000,24,24,48,36,580,810,2,0.5,38,97,96,84,10,8,120,9,3,1,0.7,0,0,1.0
361,1000000,20,20,32,88,980,210,1,0.7999999999999999,56,119,94,40,9,16,60,5,8,1,1.0,0,0,0.5
362,2800000,24,24,109,29,900,910,1,0.7,44,66,74,104,10,12,120,7,3,0,1.0,1,1,0.6
363,1000000,20,20,61,46,700,550,3,0.6,30,77,50,88,10,13,440,2,5,0,0.7999999999999999,0,0,0.5
364,1000000,15,15,79,28,230,820,5,0.8999999999999999,54,86,102,102,8,11,100,2,4,0,0.5,0,0,1.0
365,1900000,20,20,81,24,340,640,1,1.0,34,124,40,108,9,17,160,8,3,1,0.5,0,1,0.5
366,1000000,15,15,27,83,910,900,5,0.6,30,61,78,48,9,14,40,4,5,1,0.7999999999999999,1,0,1.0
367,2800000,15,15,55,44,440,360,4,0.6,4,54,52,50,11,16,60,6,4,0,0.7,1,0,0.7
368,1900000,15,15,65,68,780,200,2,1.0,38,66,32,52,14,15,340,7,8,1,0.6,1,1,0.7
369,1900000,15,15,65,47,880,710,4,0.7,32,40,124,98,12,13,140,7,4,1,0.8999999999999999,0,0,0.5
370,2800000,15,15,24,81,690,690,2,0.5,12,54,116,114,13,9,180,7,4,0,0.5,0,0,0.6
371,2800000,10,10,98,28,810,380,4,0.7999999999999999,44,36,80,98,12,18,40,8,4,0,1.0,1,0,1.0
372,1000000,10,10,73,35,560,300,3,0.7,58,24,26,24,12,15,100,1,5,0,0.8999999999999999,1,1,0.7
373,1000000,15,15,64,31,330,600,2,0.7999999999999999,32,84,94,54,9,12,80,10,3,1,0.7999999999999999,0,1,0.8999999999999999
374,1000000,15,15,36,50,330,990,3,0.7,40,62,128,46,13,15,260,4,7,1,0.5,0,1,0.6
375,3700000,24,24,75,116,610,590,1,0.6,40,127,70,50,14,13,420,2,6,0,0.7999999999999999,1,0,0.6
376,3700000,20,20,126,74,880,200,2,0.7999999999999999,10,87,82,62,13,14,360,10,6,0,0.6,0,0,1.0
377,3700000,24,24,91,78,120,760,4,1.0,38,125,82,46,9,14,300,6,6,1,0.7,0,0,0.5
378,1000000,10,10,110,89,720,710,3,0.8999999999999999,6,128,84,82,13,12,120,8,1,1,0.6,0,0,0.7999999999999999
379,1000000,10,10,104,71,690,520,3,0.6,32,67,104,82,11,15,240,2,6,1,0.8999999999999999,0,0,0.8999999999999999
380,3700000,15,15,117,50,730,510,3,0.7999999999999999,40,51,26,80,9,17,260,1,2,1,0.6,1,0,0.5
381,1900000,20,20,81,67,730,310,1,0.8999999999999999,42,24,66,102,10,14,480,2,7,0,0.6,0,0,0.7
382,1900000,15,15,117,34,450,770,5,0.7,52,104,116,38,11,10,400,2,6,0,0.7,1,0,0.7
383,2800000,15,15,84,48,200,590,3,1.0,58,94,78,46,8,14,200,4,3,0,0.6,0,0,0.7999999999999999
384,1900000,15,15,110,121,950,210,2,0.6,22,128,48,42,12,12,300,10,5,0,0.7,1,0,0.6
385,1000000,24,24,118,56,880,610,5,0.8999999999999999,18,93,94,46,10,18,180,8,4,0,0.6,0,0,0.7999999999999999
386,3700000,24,24,108,77,120,620,5,0.8999999999999999,54,65,120,118,9,10,280,2,3,0,0.7999999999999999,1,0,0.5
387,1000000,10,10,46,119,420,140,5,0.7999999999999999,20,128,112,34,13,17,460,1,8,1,0.8999999999999999,0,0,0.5
388,1000000,20,20,50,58,880,150,1,0.6,44,105,58,108,9,13,400,8,1,1,0.6,0,0,0.7
389,1900000,24,24,81,65,310,790,2,0.7,26,86,26,44,14,12,420,3,4,1,0.5,0,1,0.7999999999999999
390,1900000,24,24,86,91,260,280,1,0.6,42,41,128,76,13,16,480,9,3,0,0.7999999999999999,1,0,0.7999999999999999
391,1000000,15,15,71,107,850,610,4,0.7999999999999999,56,37,74,70,9,11,360,3,3,0,0.7999999999999999,0,1,0.6
392,1900000,15,15,117,68,410,390,3,0.7,40,100,60,82,12,18,40,10,6,1,0.8999999999999999,0,0,0.7
393,1900000,24,24,116,67,500,480,3,1.0,6,34,96,100,11,13,200,2,5,1,0.7,0,0,0.7999999999999999
394,3700000,20,20,85,82,130,730,2,0.7,26,68,88,62,12,12,460,4,3,0,0.5,1,1,0.7999999999999999
395,1000000,20,20,124,29,970,790,2,0.8999999999999999,22,100,48,110,14,17,280,5,7,1,0.5,1,1,0.6
396,1000000,24,24,103,51,200,990,3,0.7,52,94,68,28,13,17,340,1,4,1,1.0,0,1,0.7999999999999999
397,3700000,10,10,89,120,290,290,3,0.7999999999999999,14,75,40,46,14,18,260,4,3,0,0.5,0,0,1.0
398,2800000,15,15,97,113,860,370,1,0.6,46,73,58,28,12,13,200,5,4,0,0.8999999999999999,1,0,0.7999999999999999
399,3700000,24,24,96,68,200,100,3,0.7,14,95,48,26,13,12,300,8,8,1,0.8999999999999999,1,0,0.5
400,3700000,15,15,97,63,460,320,3,0.5,50,102,28,34,8,11,320,7,4,1,0.7999999999999999,1,1,1.0
401,1900000,15,15,84,112,520,400,5,0.6,20,28,74,124,14,9,160,1,4,0,0.7,0,1,1.0
402,3700000,10,10,88,110,620,390,5,0.8999999999999999,8,125,126,26,9,15,240,4,6,1,0.6,0,1,1.0
403,3700000,15,15,98,42,520,800,2,0.6,26,25,124,74,13,10,380,3,2,0,0.5,1,1,0.8999999999999999
404,2800000,15,15,113,117,450,610,4,1.0,48,90,58,104,14,8,80,5,8,1,0.7,1,1,0.7999999999999999
405,2800000,10,10,114,88,730,970,3,1.0,18,40,50,106,14,15,20,3,3,0,1.0,0,1,0.5
406,2800000,24,24,35,52,740,360,1,0.6,52,102,90,128,9,11,300,6,4,0,1.0,1,1,1.0
407,1000000,20,20,69,98,500,720,2,1.0,20,36,66,76,12,9,280,1,3,0,0.6,1,1,0.7999999999999999
408,1900000,20,20,49,45,330,570,3,0.6,10,87,128,60,10,12,320,8,1,1,0.5,0,1,0.6
409,3700000,24,24,128,96,680,110,1,0.6,32,36,102,56,11,16,20,5,1,1,0.7999999999999999,1,1,0.7
410,1900000,20,20,51,33,660,830,1,0.7999999999999999,8,76,110,64,14,9,300,8,6,0,0.6,1,1,0.5
411,1000000,15,15,79,71,820,200,5,0.6,8,61,66,96,14,16,140,4,6,1,1.0,1,0,0.7
412,1000000,10,10,75,85,350,670,1,0.5,48,45,106,36,13,13,160,1,8,1,0.5,1,1,0.7
413,1000000,15,15,24,89,640,270,2,0.5,16,81,120,50,13,15,200,7,1,0,0.7,1,0,0.8999999999999999
414,1000000,24,24,77,106,620,740,1,0.8999999999999999,48,97,42,80,13,8,320,5,1,1,0.7,0,0,0.8999999999999999
415,3700000,24,24,123,51,1000,430,1,0.8999999999999999,22,53,30,36,12,10,60,9,7,1,0.5,1,1,0.5
416,1000000,20,20,117,72,110,620,5,1.0,34,112,120,32,14,11,500,5,2,1,0.7,1,1,1.0
417,2800000,15,15,110,65,410,970,2,0.7,18,122,38,80,14,18,480,8,7,1,0.6,0,1,1.0
418,2800000,24,24,82,69,490,480,2,0.7999999999999999,10,87,66,74,9,8,480,4,5,1,0.8999999999999999,0,0,0.8999999999999999
419,3700000,15,15,60,126,540,250,2,0.7,56,77,122,122,12,9,60,3,7,1,0.8999999999999999,0,0,0.5
420,2800000,20,20,58,125,590,840,1,0.6,22,78,108,110,8,15,440,3,2,1,0.8999999999999999,0,1,0.7999999999999999
421,1000000,15,15,27,84,470,380,2,0.6,10,58,82,78,12,10,460,5,8,0,0.7999999999999999,1,1,0.8999999999999999
422,1900000,15,15,70,110,100,350,2,0.6,6,70,36,70,12,13,300,6,5,1,0.8999999999999999,1,1,0.8999999999999999
423,1000000,20,20,93,40,340,780,1,0.6,64,70,70,38,10,15,500,4,5,1,0.5,1,0,0.7
424,2800000,24,24,68,60,420,860,2,0.8999999999999999,46,108,86,82,11,16,360,2,3,1,0.7,0,1,0.7999999999999999
425,1900000,20,20,103,83,280,560,5,0.7999999999999999,48,26,118,56,14,15,280,3,7,1,0.7999999999999999,1,1,0.7999999999999999
426,1900000,24,24,83,71,460,370,2,0.7999999999999999,44,100,50,50,13,12,400,8,4,1,1.0,0,1,0.5
427,1000000,20,20,103,112,540,570,5,1.0,52,84,66,50,14,10,260,4,6,1,0.5,0,1,0.7999999999999999
428,3700000,15,15,37,66,620,220,3,0.8999999999999999,58,105,110,120,8,17,340,6,3,1,0.5,0,0,0.5
429,3700000,15,15,50,80,400,760,3,1.0,24,100,56,118,10,14,440,5,4,1,0.6,1,1,0.6
430,2800000,24,24,116,32,770,740,2,0.5,38,67,104,84,8,16,80,10,4,0,0.7,0,0,0.7999999999999999
431,1900000,10,10,76,107,550,320,3,0.7,62,96,80,94,8,12,280,4,2,1,0.7,0,0,0.8999999999999999
432,2800000,15,15,115,90,980,480,1,1.0,60,120,42,58,10,17,80,5,8,1,0.8999999999999999,0,1,0.5
433,3700000,24,24,105,42,930,290,4,0.5,38,58,44,66,8,14,460,1,7,1,0.7,0,0,0.8999999999999999
434,3700000,10,10,41,65,840,530,3,0.8999999999999999,20,83,78,86,14,13,20,7,6,1,1.0,1,0,0.7
435,1000000,15,15,55,117,570,730,4,0.7999999999999999,64,79,46,100,10,15,460,3,6,0,0.7,1,1,0.7
436,1000000,24,24,89,43,910,720,3,0.8999999999999999,12,47,112,36,10,14,80,7,2,0,0.8999999999999999,1,0,0.6
437,2800000,24,24,71,80,490,490,1,0.8999999999999999,56,66,28,68,10,11,180,8,7,1,0.6,1,1,0.5
438,3700000,10,10,115,127,340,130,1,0.7,50,53,96,46,14,10,160,5,8,1,0.7999999999999999,1,1,0.6
439,1000000,24,24,35,58,640,230,1,0.8999999999999999,50,122,42,82,14,9,200,9,5,0,1.0,0,1,0.8999999999999999
440,3700000,10,10,88,77,810,930,4,0.7999999999999999,34,126,74,60,10,11,320,3,5,1,0.5,0,1,0.5
441,3700000,15,15,61,59,470,260,2,0.6,26,101,96,36,8,11,500,3,2,0,1.0,0,1,1.0
442,2800000,20,20,44,68,260,320,3,0.5,4,29,44,68,10,16,460,6,7,0,0.6,0,1,1.0
443,1900000,24,24,105,77,280,130,5,1.0,56,50,72,106,14,15,380,5,8,0,1.0,0,1,0.5
444,1000000,20,20,51,52,540,560,4,0.6,16,65,88,62,8,16,400,3,3,1,0.6,0,1,0.5
445,1000000,15,15,34,99,800,960,5,0.8999999999999999,18,106,42,26,14,14,160,2,6,0,0.6,1,0,0.7
446,1900000,15,15,45,61,370,520,5,1.0,62,95,80,60,10,13,260,5,6,1,1.0,1,1,0.8999999999999999
447,3700000,20,20,116,106,710,290,3,0.6,26,36,24,80,8,8,160,5,8,0,0.6,1,1,0.6
448,2800000,10,10,53,42,480,450,2,0.8999999999999999,36,117,54,76,11,12,120,5,5,0,0.7,0,0,1.0
449,3700000,24,24,105,67,880,310,2,0.7,32,46,112,60,14,16,360,6,2,0,0.7999999999999999,0,0,0.7999999999999999
