,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
178,1833333,30,30,64m,42k,990,840ms,4,0.7,14m,70k,66m,36k,10g,14g,120s,8s,4,true,0.8999999999999999,false,false,0.8999999999999999
179,3100000,10,10,54m,74k,970,490ms,1,0.8999999999999999,10m,64k,108m,88k,11g,18g,120s,1s,3,false,0.5,true,false,0.5
180,1833333,15,15,30m,113k,380,470ms,3,0.7,54m,102k,40m,120k,9g,9g,360s,6s,2,true,0.7,true,true,0.5
181,1833333,10,10,113m,89k,750,460ms,3,0.9999999999999999,8m,88k,92m,112k,14g,16g,240s,5s,2,false,0.5,false,true,0.5
182,3100000,10,10,92m,97k,830,630ms,2,0.9999999999999999,44m,48k,74m,56k,11g,16g,80s,8s,6,true,0.9999999999999999,true,true,0.9999999999999999
183,1200000,15,15,76m,38k,150,220ms,5,0.9999999999999999,30m,47k,54m,50k,11g,9g,460s,3s,4,false,0.8999999999999999,false,false,0.6
184,1833333,15,15,67m,77k,710,610ms,3,0.9999999999999999,20m,27k,74m,38k,14g,11g,100s,4s,8,false,0.7999999999999999,false,true,0.7
185,1833333,10,10,57m,100k,200,690ms,3,0.7999999999999999,10m,112k,68m,116k,12g,15g,500s,7s,1,false,0.8999999999999999,false,false,0.7999999999999999
186,1833333,20,20,118m,49k,930,550ms,5,0.8999999999999999,10m,26k,48m,40k,11g,10g,300s,6s,8,true,0.5,false,false,0.7
187,3100000,10,10,108m,84k,310,610ms,5,0.9999999999999999,50m,86k,106m,90k,12g,15g,360s,4s,6,true,0.7999999999999999,true,true,0.9999999999999999
188,1833333,10,10,97m,57k,670,630ms,4,0.5,40m,30k,70m,116k,12g,15g,320s,1s,4,false,0.9999999999999999,true,false,0.5
189,1200000,30,30,39m,41k,980,210ms,4,0.5,36m,52k,116m,24k,13g,10g,340s,6s,7,true,0.5,false,true,0.5
190,3100000,10,10,75m,52k,650,290ms,4,0.7,4m,30k,70m,54k,10g,9g,360s,3s,2,false,0.5,true,false,0.7999999999999999
191,1200000,10,10,49m,72k,700,400ms,5,0.7,40m,35k,100m,78k,8g,9g,240s,2s,1,false,0.8999999999999999,true,false,0.6
192,1200000,10,10,88m,89k,390,990ms,5,0.9999999999999999,8m,65k,78m,90k,9g,9g,60s,3s,5,false,0.8999999999999999,false,false,0.9999999999999999
193,1200000,10,10,94m,62k,450,170ms,4,0.5,56m,120k,76m,40k,8g,16g,400s,7s,5,true,0.9999999999999999,false,false,0.7999999999999999
194,3100000,30,30,88m,102k,570,250ms,1,0.5,8m,84k,104m,128k,12g,13g,320s,5s,7,true,0.8999999999999999,true,false,0.7999999999999999
195,3100000,10,10,32m,108k,360,1000ms,4,0.7,50m,120k,84m,88k,8g,12g,320s,1s,2,true,0.6,true,true,0.7999999999999999
196,1833333,30,30,73m,35k,820,330ms,5,0.7999999999999999,60m,90k,128m,46k,13g,11g,220s,3s,1,false,0.9999999999999999,false,false,0.6
197,3100000,10,10,28m,44k,490,170ms,1,0.7,50m,94k,38m,40k,9g,17g,260s,10s,4,true,0.6,false,false,0.5
198,2466666,15,15,48m,81k,100,960ms,4,0.9999999999999999,62m,58k,36m,60k,9g,11g,260s,8s,2,false,0.9999999999999999,false,true,0.7
199,2466666,20,20,46m,109k,640,600ms,2,0.7999999999999999,44m,28k,70m,112k,10g,8g,460s,4s,5,false,0.7999999999999999,true,false,0.7999999999999999
200,1833333,20,20,62m,128k,270,230ms,2,0.7999999999999999,4m,72k,104m,112k,10g,14g,340s,3s,4,true,0.7,true,true,0.5
201,3100000,10,10,117m,64k,460,640ms,4,0.7,12m,31k,78m,94k,10g,16g,460s,5s,8,false,0.6,false,true,0.7
202,2466666,10,10,75m,91k,980,250ms,3,0.8999999999999999,46m,82k,60m,32k,8g,12g,120s,5s,5,true,0.7,true,true,0.7
203,2466666,20,20,112m,85k,690,900ms,4,0.6,14m,49k,30m,56k,11g,11g,260s,2s,1,true,0.9999999999999999,true,false,0.9999999999999999
204,1200000,15,15,25m,112k,290,980ms,5,0.7,40m,57k,114m,54k,12g,8g,100s,2s,6,false,0.8999999999999999,true,false,0.7999999999999999
205,3100000,20,20,125m,33k,1000,1000ms,4,0.7999999999999999,12m,69k,96m,42k,12g,13g,100s,7s,3,false,0.7,false,false,0.9999999999999999
206,1833333,15,15,51m,119k,670,250ms,3,0.5,38m,109k,50m,62k,14g,15g,220s,5s,5,false,0.7,false,true,0.5
207,3100000,10,10,90m,118k,320,210ms,5,0.8999999999999999,12m,26k,98m,78k,13g,14g,360s,7s,3,false,0.7,false,false,0.7
208,1200000,30,30,105m,49k,700,570ms,1,0.9999999999999999,32m,78k,46m,62k,10g,11g,440s,10s,8,true,0.6,false,true,0.8999999999999999
209,3100000,10,10,40m,50k,530,460ms,1,0.7,34m,48k,92m,52k,13g,8g,260s,10s,1,false,0.9999999999999999,false,true,0.7
210,1833333,20,20,82m,72k,370,330ms,2,0.7999999999999999,62m,60k,38m,114k,10g,18g,20s,4s,1,true,0.7,false,true,0.7
211,1833333,10,10,126m,112k,290,850ms,4,0.8999999999999999,28m,124k,110m,78k,8g,13g,400s,4s,2,true,0.5,true,true,0.7
212,1200000,20,20,104m,36k,550,1000ms,2,0.9999999999999999,14m,125k,84m,88k,14g,16g,380s,10s,8,true,0.6,false,false,0.6
213,1200000,30,30,66m,47k,630,340ms,3,0.8999999999999999,22m,55k,104m,64k,11g,11g,500s,10s,4,true,0.9999999999999999,false,true,0.9999999999999999
214,3100000,20,20,43m,25k,920,950ms,4,0.5,54m,98k,44m,24k,13g,12g,300s,5s,3,true,0.5,true,false,0.9999999999999999
215,1200000,30,30,114m,98k,870,670ms,2,0.6,52m,29k,80m,120k,13g,15g,20s,2s,4,true,0.9999999999999999,true,false,0.6
216,1200000,10,10,112m,122k,860,650ms,2,0.9999999999999999,18m,90k,54m,28k,10g,15g,320s,4s,8,false,0.5,false,true,0.7
217,1200000,15,15,36m,82k,450,690ms,4,0.6,6m,58k,24m,98k,8g,9g,320s,2s,3,false,0.9999999999999999,true,false,0.7
218,1200000,20,20,32m,26k,480,230ms,3,0.8999999999999999,26m,119k,114m,70k,9g,11g,160s,3s,1,true,0.8999999999999999,false,true,0.5
219,3100000,10,10,125m,38k,130,560ms,3,0.6,34m,75k,48m,120k,13g,16g,380s,4s,5,false,0.9999999999999999,true,true,0.5
220,3100000,30,30,125m,67k,470,440ms,5,0.7,44m,88k,86m,112k,10g,11g,460s,2s,3,false,0.7,true,false,0.8999999999999999
221,1200000,20,20,31m,101k,340,310ms,1,0.9999999999999999,54m,76k,116m,116k,13g,17g,480s,3s,4,true,0.5,true,true,0.7999999999999999
222,1833333,20,20,96m,92k,330,270ms,2,0.9999999999999999,4m,52k,60m,92k,9g,11g,260s,7s,6,false,0.5,true,true,0.8999999999999999
223,1833333,30,30,57m,113k,360,900ms,4,0.6,26m,93k,24m,90k,11g,9g,180s,8s,1,true,0.5,true,false,0.6
224,1200000,20,20,47m,49k,700,290ms,5,0.5,6m,115k,38m,38k,9g,10g,360s,8s,5,false,0.7999999999999999,false,false,0.8999999999999999
225,3100000,30,30,52m,88k,830,540ms,4,0.6,32m,63k,24m,58k,14g,10g,260s,9s,3,false,0.5,false,false,0.6
226,1200000,10,10,111m,60k,120,290ms,3,0.5,10m,103k,96m,98k,10g,14g,280s,9s,6,true,0.5,false,true,0.8999999999999999
227,1200000,15,15,79m,105k,810,200ms,2,0.6,6m,45k,58m,52k,9g,15g,500s,9s,8,true,0.7,true,true,0.9999999999999999
228,3100000,15,15,32m,69k,670,630ms,4,0.6,6m,102k,102m,88k,12g,12g,160s,8s,3,true,0.7,false,true,0.8999999999999999
229,3100000,30,30,91m,57k,230,450ms,3,0.5,30m,44k,90m,68k,10g,14g,60s,6s,4,false,0.5,true,true,0.7
230,3100000,10,10,47m,83k,110,720ms,2,0.7,16m,24k,68m,120k,14g,8g,60s,8s,6,false,0.9999999999999999,true,true,0.6
231,1200000,30,30,91m,30k,630,320ms,3,0.7999999999999999,60m,25k,90m,48k,11g,16g,200s,2s,3,false,0.5,false,false,0.8999999999999999
232,1200000,10,10,111m,107k,870,130ms,1,0.9999999999999999,48m,53k,92m,96k,10g,15g,80s,8s,5,true,0.7999999999999999,false,true,0.7999999999999999
233,2466666,30,30,108m,66k,630,760ms,1,0.5,34m,120k,84m,106k,13g,17g,340s,10s,6,false,0.5,false,false,0.9999999999999999
234,2466666,30,30,107m,104k,560,980ms,2,0.9999999999999999,44m,52k,92m,88k,11g,11g,20s,6s,3,true,0.8999999999999999,true,true,0.7999999999999999
235,1833333,20,20,98m,35k,270,240ms,3,0.5,46m,55k,84m,102k,10g,16g,380s,1s,2,false,0.5,false,true,0.9999999999999999
236,2466666,20,20,93m,113k,310,450ms,3,0.6,56m,83k,34m,28k,10g,10g,380s,2s,3,true,0.6,false,true,0.7999999999999999
237,2466666,10,10,71m,108k,680,290ms,3,0.7,18m,67k,98m,54k,9g,13g,440s,7s,5,false,0.8999999999999999,false,true,0.7
238,3100000,15,15,116m,31k,750,750ms,5,0.8999999999999999,38m,106k,40m,76k,13g,11g,280s,7s,5,false,0.5,true,true,0.6
239,2466666,15,15,62m,27k,890,280ms,3,0.6,50m,76k,30m,90k,14g,17g,80s,6s,4,false,0.8999999999999999,false,true,0.9999999999999999
240,2466666,15,15,70m,82k,350,190ms,5,0.9999999999999999,4m,127k,98m,78k,10g,15g,380s,7s,1,true,0.9999999999999999,true,true,0.7
241,2466666,10,10,104m,74k,540,470ms,2,0.8999999999999999,28m,83k,86m,56k,12g,10g,240s,3s,5,true,0.7999999999999999,false,false,0.6
242,3100000,30,30,52m,52k,190,850ms,4,0.5,54m,69k,24m,84k,8g,14g,100s,10s,6,false,0.5,false,false,0.7999999999999999
243,1833333,30,30,108m,79k,710,720ms,4,0.7999999999999999,56m,91k,122m,88k,9g,11g,300s,2s,5,true,0.8999999999999999,false,true,0.6
244,3100000,10,10,25m,50k,200,350ms,5,0.5,12m,57k,52m,24k,9g,18g,500s,7s,8,false,0.5,false,false,0.6
245,2466666,15,15,34m,69k,160,410ms,5,0.7,16m,65k,76m,126k,9g,10g,260s,10s,2,false,0.9999999999999999,false,true,0.6
246,2466666,30,30,32m,104k,780,890ms,2,0.8999999999999999,16m,106k,120m,118k,11g,17g,120s,10s,4,false,0.9999999999999999,true,false,0.5
247,1200000,10,10,78m,103k,670,500ms,4,0.9999999999999999,42m,66k,32m,124k,9g,13g,360s,4s,6,true,0.9999999999999999,false,false,0.7
248,2466666,10,10,57m,76k,390,560ms,3,0.5,26m,68k,88m,102k,13g,9g,240s,1s,1,true,0.7999999999999999,false,false,0.7999999999999999
249,2466666,30,30,41m,92k,150,380ms,2,0.7,60m,58k,38m,76k,8g,8g,320s,7s,7,true,0.6,true,true,0.7
250,2466666,20,20,90m,69k,340,940ms,1,0.7999999999999999,18m,33k,110m,72k,9g,18g,340s,10s,1,false,0.8999999999999999,false,true,0.7999999999999999
251,1200000,15,15,91m,79k,570,980ms,5,0.9999999999999999,64m,31k,92m,124k,14g,16g,80s,6s,4,true,0.7999999999999999,false,true,0.8999999999999999
252,2466666,15,15,118m,81k,640,230ms,5,0.7999999999999999,24m,42k,122m,28k,11g,13g,480s,7s,8,false,0.7,false,false,0.5
253,3100000,15,15,73m,126k,840,890ms,2,0.7,14m,95k,98m,80k,12g,9g,120s,1s,5,false,0.7999999999999999,true,false,0.9999999999999999
254,1200000,15,15,104m,116k,270,660ms,4,0.7,34m,85k,122m,112k,12g,16g,60s,2s,3,false,0.7,false,false,0.8999999999999999
255,1200000,15,15,127m,72k,170,310ms,5,0.7999999999999999,64m,116k,126m,92k,13g,14g,380s,7s,8,false,0.8999999999999999,true,false,0.8999999999999999
256,1200000,15,15,71m,103k,290,590ms,3,0.6,56m,97k,94m,46k,11g,14g,260s,9s,4,false,0.7,true,false,0.7999999999999999
257,3100000,15,15,86m,34k,970,970ms,5,0.9999999999999999,58m,97k,54m,92k,12g,17g,480s,3s,5,false,0.8999999999999999,false,false,0.5
258,1200000,10,10,85m,95k,400,1000ms,2,0.7,14m,67k,94m,104k,11g,8g,100s,7s,4,false,0.7,false,false,0.8999999999999999
259,1833333,30,30,114m,39k,940,800ms,5,0.9999999999999999,14m,109k,126m,80k,9g,12g,40s,8s,6,false,0.7999999999999999,true,true,0.5
260,2466666,30,30,31m,79k,310,740ms,5,0.7,48m,88k,90m,78k,14g,9g,380s,1s,1,true,0.7999999999999999,true,true,0.7
261,3100000,30,30,103m,101k,590,130ms,5,0.8999999999999999,36m,68k,26m,100k,13g,13g,480s,9s,3,false,0.5,false,true,0.8999999999999999
262,3100000,20,20,88m,62k,360,800ms,4,0.7999999999999999,8m,48k,92m,66k,12g,17g,120s,1s,8,true,0.6,false,true,0.5
263,2466666,10,10,29m,82k,390,480ms,5,0.7,36m,121k,36m,42k,9g,8g,320s,2s,6,true,0.6,true,false,0.8999999999999999
264,1833333,15,15,52m,104k,180,260ms,5,0.6,52m,39k,88m,100k,8g,8g,380s,3s,1,true,0.7999999999999999,false,true,0.9999999999999999
265,2466666,30,30,54m,101k,220,520ms,1,0.7999999999999999,22m,38k,98m,46k,12g,8g,320s,2s,1,true,0.8999999999999999,true,true,0.8999999999999999
266,3100000,15,15,99m,26k,730,360ms,1,0.7999999999999999,6m,59k,50m,56k,14g,15g,480s,8s,7,true,0.6,true,true,0.7999999999999999
267,1833333,30,30,63m,34k,390,560ms,1,0.5,20m,35k,102m,28k,9g,10g,140s,7s,2,true,0.8999999999999999,true,true,0.7999999999999999
268,2466666,30,30,68m,114k,700,210ms,2,0.5,60m,42k,98m,38k,13g,11g,320s,1s,7,false,0.5,true,false,0.9999999999999999
269,3100000,20,20,51m,119k,650,930ms,5,0.7,56m,71k,68m,84k,9g,10g,60s,6s,5,false,0.8999999999999999,true,false,0.9999999999999999
270,2466666,20,20,102m,51k,990,980ms,1,0.6,64m,112k,66m,124k,12g,12g,160s,8s,7,false,0.7,false,false,0.5
271,3100000,10,10,74m,45k,930,530ms,5,0.6,26m,71k,68m,120k,14g,17g,320s,4s,8,false,0.6,true,false,0.6
272,1200000,15,15,30m,57k,910,900ms,1,0.5,16m,53k,102m,96k,14g,9g,420s,5s,8,false,0.7,false,true,0.5
273,1200000,10,10,107m,96k,990,940ms,2,0.9999999999999999,8m,122k,64m,42k,11g,14g,80s,7s,6,true,0.7,true,true,0.5
274,2466666,30,30,107m,127k,210,560ms,2,0.6,4m,95k,108m,66k,11g,12g,60s,7s,8,false,0.6,false,true,0.7999999999999999
275,1200000,15,15,39m,76k,940,280ms,1,0.6,20m,27k,42m,38k,10g,9g,320s,6s,1,false,0.5,true,true,0.7
276,1200000,20,20,56m,68k,680,220ms,3,0.9999999999999999,42m,39k,112m,62k,14g,16g,200s,2s,5,true,0.6,false,false,0.7999999999999999
277,2466666,15,15,33m,115k,440,980ms,5,0.7,36m,52k,124m,104k,10g,11g,140s,3s,4,true,0.9999999999999999,false,true,0.8999999999999999
278,3100000,20,20,51m,61k,310,950ms,3,0.7999999999999999,64m,47k,96m,56k,10g,10g,40s,3s,6,true,0.8999999999999999,true,true,0.8999999999999999
279,3100000,15,15,54m,95k,300,660ms,4,0.6,60m,63k,114m,72k,13g,17g,100s,3s,4,false,0.7999999999999999,false,true,0.5
280,3100000,15,15,33m,57k,630,630ms,1,0.6,22m,127k,84m,62k,8g,13g,260s,6s,2,true,0.6,true,false,0.7
281,1200000,20,20,126m,30k,700,740ms,3,0.5,44m,108k,74m,116k,12g,17g,40s,4s,8,true,0.8999999999999999,false,false,0.7
282,1833333,20,20,54m,127k,880,570ms,3,0.9999999999999999,16m,57k,30m,60k,12g,15g,260s,5s,8,false,0.8999999999999999,false,true,0.8999999999999999
283,3100000,20,20,30m,86k,950,920ms,2,0.7,38m,112k,110m,112k,9g,13g,360s,4s,5,false,0.6,false,true,0.7
284,3100000,10,10,35m,84k,150,340ms,5,0.7,54m,37k,68m,44k,10g,10g,80s,4s,5,false,0.6,false,true,0.7999999999999999
285,3100000,20,20,49m,67k,880,580ms,2,0.8999999999999999,20m,75k,118m,40k,10g,16g,480s,10s,5,true,0.7999999999999999,true,true,0.8999999999999999
286,2466666,15,15,61m,62k,150,570ms,1,0.7999999999999999,24m,34k,98m,120k,13g,13g,140s,7s,2,false,0.6,true,false,0.9999999999999999
287,3100000,30,30,47m,125k,360,980ms,2,0.9999999999999999,42m,100k,82m,34k,9g,11g,500s,7s,4,true,0.8999999999999999,true,false,0.5
288,1833333,15,15,29m,120k,100,830ms,2,0.7,46m,87k,72m,100k,12g,11g,180s,2s,6,true,0.9999999999999999,true,true,0.5
289,2466666,20,20,25m,68k,510,760ms,1,0.5,60m,38k,90m,128k,11g,14g,100s,10s,3,false,0.6,false,false,0.7999999999999999
290,1833333,30,30,93m,86k,120,250ms,1,0.5,50m,63k,78m,70k,11g,16g,360s,7s,4,true,0.7999999999999999,true,false,0.6
291,2466666,10,10,46m,39k,580,100ms,2,0.6,32m,64k,28m,34k,14g,16g,420s,10s,6,false,0.7999999999999999,true,false,0.6
292,3100000,30,30,88m,103k,990,240ms,4,0.7999999999999999,26m,38k,78m,26k,9g,8g,20s,5s,3,true,0.5,false,true,0.9999999999999999
293,1833333,20,20,74m,127k,530,860ms,4,0.6,14m,127k,32m,114k,10g,12g,300s,4s,6,false,0.6,false,false,0.9999999999999999
294,2466666,20,20,59m,119k,390,710ms,3,0.5,34m,78k,40m,30k,8g,13g,480s,2s,3,true,0.7,true,false,0.7
295,2466666,20,20,124m,64k,710,870ms,4,0.6,18m,54k,88m,98k,8g,10g,60s,6s,8,false,0.8999999999999999,true,false,0.7
296,3100000,30,30,102m,38k,990,760ms,2,0.6,64m,35k,118m,64k,12g,18g,400s,10s,6,true,0.7999999999999999,false,true,0.8999999999999999
297,3100000,30,30,103m,40k,320,980ms,3,0.8999999999999999,46m,84k,66m,58k,10g,18g,160s,3s,1,true,0.8999999999999999,true,true,0.7
298,2466666,10,10,120m,31k,190,870ms,3,0.8999999999999999,60m,120k,42m,96k,9g,13g,320s,8s,6,true,0.5,true,true,0.5
299,1200000,30,30,36m,41k,820,940ms,5,0.6,42m,50k,54m,94k,8g,10g,500s,4s,5,false,0.6,true,true,0.9999999999999999
300,2466666,30,30,93m,37k,800,430ms,3,0.5,22m,100k,82m,62k,8g,17g,200s,4s,1,true,0.7999999999999999,false,true,0.8999999999999999
301,1833333,10,10,61m,32k,420,700ms,2,0.5,60m,112k,94m,100k,10g,18g,320s,7s,8,true,0.7999999999999999,false,false,0.7
302,1200000,30,30,69m,100k,430,210ms,4,0.5,30m,73k,88m,48k,10g,9g,300s,10s,1,true,0.8999999999999999,false,false,0.6
303,2466666,15,15,124m,54k,420,250ms,1,0.7,14m,84k,116m,26k,13g,17g,240s,7s,7,true,0.7999999999999999,false,false,0.6
304,1200000,20,20,123m,83k,130,820ms,2,0.5,30m,118k,68m,118k,14g,8g,480s,1s,3,false,0.9999999999999999,true,true,0.7999999999999999
305,1833333,15,15,63m,74k,520,1000ms,2,0.9999999999999999,52m,94k,58m,126k,8g,13g,220s,9s,3,true,0.9999999999999999,true,false,0.8999999999999999
306,2466666,20,20,106m,104k,410,130ms,3,0.9999999999999999,48m,45k,46m,46k,12g,13g,360s,7s,3,true,0.7,false,true,0.8999999999999999
307,1833333,30,30,87m,49k,160,750ms,4,0.7999999999999999,62m,44k,106m,24k,12g,17g,220s,5s,1,false,0.8999999999999999,true,false,0.7
308,2466666,30,30,58m,120k,170,580ms,2,0.9999999999999999,24m,88k,52m,68k,13g,15g,40s,7s,5,true,0.6,false,true,0.7999999999999999
309,3100000,30,30,42m,61k,510,630ms,2,0.6,46m,125k,88m,124k,10g,11g,60s,4s,3,true,0.7999999999999999,true,true,0.6
310,2466666,20,20,123m,97k,180,100ms,1,0.5,48m,67k,88m,80k,14g,12g,240s,7s,1,false,0.8999999999999999,true,false,0.7
311,1200000,30,30,82m,122k,490,170ms,5,0.7999999999999999,8m,109k,42m,126k,9g,9g,220s,6s,8,false,0.7,false,false,0.6
312,3100000,10,10,51m,68k,520,300ms,1,0.7,42m,46k,96m,54k,13g,9g,80s,6s,7,true,0.5,true,false,0.7
313,2466666,15,15,103m,62k,490,260ms,3,0.7999999999999999,30m,27k,68m,120k,11g,15g,500s,6s,1,true,0.6,true,false,0.7999999999999999
314,3100000,20,20,119m,127k,130,830ms,1,0.7,50m,46k,122m,56k,13g,14g,180s,10s,7,false,0.7,false,true,0.7999999999999999
315,2466666,30,30,37m,84k,240,460ms,1,0.8999999999999999,32m,126k,82m,128k,9g,15g,460s,4s,8,false,0.6,true,true,0.7
316,2466666,20,20,126m,54k,270,630ms,2,0.8999999999999999,18m,85k,110m,66k,11g,10g,60s,8s,1,true,0.8999999999999999,true,true,0.6
317,2466666,15,15,125m,115k,670,760ms,5,0.9999999999999999,4m,48k,88m,92k,10g,18g,420s,3s,7,false,0.9999999999999999,false,false,0.9999999999999999
318,1833333,10,10,28m,38k,270,710ms,1,0.7,42m,128k,112m,118k,12g,10g,160s,10s,4,true,0.8999999999999999,true,false,0.6
319,2466666,10,10,123m,66k,830,150ms,4,0.5,22m,64k,48m,54k,14g,14g,20s,1s,4,true,0.8999999999999999,true,true,0.9999999999999999
320,1200000,30,30,88m,65k,590,450ms,5,0.8999999999999999,28m,83k,94m,40k,14g,14g,380s,9s,7,true,0.9999999999999999,false,true,0.9999999999999999
321,1200000,30,30,118m,52k,480,200ms,5,0.7999999999999999,64m,113k,90m,96k,13g,11g,320s,5s,7,true,0.9999999999999999,false,false,0.6
322,1833333,30,30,103m,96k,700,500ms,2,0.5,50m,108k,36m,66k,8g,11g,180s,1s,1,false,0.8999999999999999,false,true,0.9999999999999999
323,3100000,20,20,109m,24k,230,810ms,1,0.6,44m,113k,92m,50k,13g,13g,240s,6s,5,false,0.6,false,false,0.6
324,1833333,20,20,96m,38k,480,870ms,1,0.7,34m,122k,26m,66k,11g,16g,120s,5s,7,true,0.7999999999999999,false,false,0.7
325,2466666,10,10,92m,121k,290,940ms,5,0.7999999999999999,44m,105k,38m,58k,8g,8g,360s,6s,5,true,0.7999999999999999,false,true,0.7999999999999999
326,2466666,30,30,34m,122k,420,530ms,4,0.5,24m,68k,62m,56k,14g,15g,220s,6s,2,false,0.8999999999999999,false,false,0.6
327,1833333,10,10,78m,62k,500,650ms,2,0.5,12m,102k,84m,30k,14g,10g,80s,9s,1,true,0.5,true,true,0.7999999999999999
328,1833333,30,30,105m,34k,840,330ms,3,0.7999999999999999,52m,125k,60m,86k,14g,17g,480s,4s,8,false,0.6,false,false,0.7
329,3100000,10,10,94m,43k,850,890ms,1,0.8999999999999999,22m,93k,60m,98k,13g,18g,40s,3s,3,true,0.6,false,true,0.6
330,2466666,20,20,114m,70k,850,380ms,2,0.5,18m,91k,76m,66k,14g,15g,380s,9s,6,true,0.9999999999999999,true,true,0.9999999999999999
331,1200000,30,30,79m,106k,770,610ms,2,0.7999999999999999,48m,35k,80m,90k,12g,13g,340s,5s,6,true,0.6,false,false,0.9999999999999999
332,3100000,20,20,84m,49k,640,440ms,1,0.5,56m,54k,86m,40k,13g,12g,380s,2s,5,false,0.5,false,false,0.7999999999999999
333,2466666,15,15,118m,66k,690,680ms,1,0.8999999999999999,16m,97k,42m,60k,8g,15g,400s,2s,8,true,0.6,true,true,0.9999999999999999
334,2466666,15,15,95m,46k,780,450ms,2,0.6,40m,66k,38m,34k,8g,18g,320s,8s,7,true,0.5,true,true,0.7
335,1200000,20,20,50m,56k,340,430ms,3,0.7,8m,35k,112m,38k,11g,10g,400s,6s,2,false,0.7999999999999999,false,true,0.9999999999999999
336,3100000,15,15,36m,84k,400,850ms,4,0.7999999999999999,56m,29k,58m,26k,9g,14g,80s,1s,8,false,0.8999999999999999,true,true,0.5
337,1833333,20,20,83m,98k,640,840ms,3,0.6,18m,37k,38m,26k,11g,17g,180s,4s,1,true,0.7999999999999999,false,false,0.8999999999999999
338,1833333,15,15,85m,51k,230,780ms,3,0.9999999999999999,14m,128k,42m,68k,10g,18g,20s,1s,6,false,0.9999999999999999,true,false,0.5
339,3100000,20,20,105m,89k,860,930ms,5,0.5,16m,69k,114m,84k,13g,16g,260s,2s,7,true,0.6,true,true,0.6
340,3100000,30,30,75m,112k,410,140ms,3,0.5,34m,73k,48m,46k,14g,12g,500s,4s,1,true,0.7,true,true,0.7999999999999999
341,1833333,15,15,28m,27k,870,590ms,1,0.7,12m,122k,120m,114k,12g,10g,420s,2s,6,false,0.5,false,true,0.5
342,1833333,30,30,115m,69k,390,100ms,5,0.7,12m,117k,104m,124k,14g,10g,180s,6s,4,false,0.8999999999999999,false,true,0.8999999999999999
343,2466666,15,15,94m,78k,620,240ms,1,0.9999999999999999,16m,37k,30m,126k,13g,15g,60s,7s,2,true,0.7,true,false,0.8999999999999999
344,2466666,20,20,93m,117k,420,230ms,4,0.8999999999999999,40m,125k,44m,120k,10g,16g,320s,4s,2,false,0.7,true,true,0.6
345,1833333,30,30,126m,46k,840,720ms,2,0.5,38m,95k,54m,106k,10g,15g,240s,3s,2,true,0.8999999999999999,true,true,0.7999999999999999
346,3100000,15,15,123m,96k,320,750ms,2,0.5,40m,40k,122m,28k,14g,13g,340s,4s,6,true,0.7,false,false,0.7999999999999999
347,2466666,10,10,58m,55k,540,530ms,1,0.9999999999999999,22m,32k,32m,100k,13g,18g,500s,5s,8,true,0.8999999999999999,true,false,0.5
348,1200000,20,20,44m,91k,600,900ms,2,0.5,42m,100k,84m,28k,8g,9g,420s,5s,8,false,0.9999999999999999,true,false,0.6
349,1833333,10,10,47m,96k,610,940ms,4,0.9999999999999999,46m,104k,56m,98k,8g,8g,160s,6s,6,false,0.8999999999999999,false,false,0.5
350,2466666,10,10,66m,102k,390,270ms,5,0.7,32m,87k,30m,114k,11g,15g,60s,10s,1,false,0.6,true,true,0.6
351,1833333,30,30,110m,88k,870,870ms,2,0.6,60m,95k,124m,72k,8g,15g,340s,9s,1,false,0.7999999999999999,true,true,0.5
352,3100000,30,30,31m,86k,450,600ms,5,0.7999999999999999,14m,65k,26m,80k,9g,18g,300s,9s,8,true,0.7999999999999999,true,false,0.7
353,2466666,15,15,59m,112k,360,520ms,2,0.5,46m,24k,112m,102k,12g,14g,400s,5s,8,true,0.5,true,true,0.6
354,2466666,10,10,49m,115k,170,690ms,3,0.8999999999999999,58m,116k,80m,126k,9g,15g,420s,3s,5,false,0.7,false,false,0.5
355,3100000,10,10,118m,110k,320,720ms,4,0.9999999999999999,20m,103k,54m,90k,8g,11g,240s,8s,3,false,0.5,false,false,0.5
356,1833333,30,30,103m,96k,410,330ms,4,0.8999999999999999,38m,90k,88m,34k,14g,11g,360s,4s,6,true,0.7,false,true,0.7
357,2466666,15,15,28m,37k,460,240ms,5,0.6,44m,81k,64m,108k,8g,18g,300s,8s,1,false,0.7,false,false,0.7999999999999999
358,3100000,20,20,106m,82k,340,380ms,1,0.7999999999999999,38m,29k,62m,90k,12g,9g,500s,2s,3,true,0.5,true,false,0.9999999999999999
359,1200000,10,10,39m,67k,410,510ms,2,0.5,40m,39k,60m,94k,10g,15g,300s,10s,2,false,0.7,false,false,0.5
