,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
177,2400000,15,15,65m,60k,230,770ms,2,0.7999999999999999,24m,67k,82m,88k,12g,12g,400s,10s,1,false,0.5,true,false,0.8999999999999999
178,1200000,30,30,60m,57k,600,770ms,2,0.5,14m,44k,52m,40k,10g,16g,500s,8s,1,true,0.6,false,true,0.8999999999999999
179,3000000,15,15,90m,83k,680,160ms,5,0.5,10m,79k,40m,54k,12g,13g,440s,8s,7,true,0.5,false,false,0.7
180,1200000,10,10,54m,32k,220,880ms,4,0.5,56m,53k,94m,78k,10g,12g,80s,2s,7,true,0.7,true,false,0.7
181,1200000,20,20,46m,76k,670,200ms,3,0.9999999999999999,42m,50k,30m,26k,14g,9g,120s,2s,1,true,0.6,true,false,0.7
182,1200000,20,20,69m,92k,140,320ms,4,0.6,56m,67k,118m,52k,8g,15g,180s,7s,2,false,0.7999999999999999,true,false,0.7999999999999999
183,1800000,15,15,45m,119k,810,700ms,1,0.7,54m,84k,110m,96k,11g,17g,100s,8s,5,true,0.7,true,false,0.6
184,1800000,15,15,82m,33k,720,460ms,4,0.7999999999999999,34m,128k,28m,28k,9g,17g,40s,2s,7,false,0.8999999999999999,true,false,0.8999999999999999
185,2400000,15,15,96m,26k,230,240ms,1,0.7999999999999999,10m,52k,58m,120k,10g,9g,480s,4s,1,false,0.8999999999999999,true,true,0.8999999999999999
186,3000000,20,20,67m,47k,770,240ms,4,0.6,8m,113k,64m,82k,12g,15g,180s,5s,4,false,0.6,false,true,0.6
187,3000000,10,10,73m,92k,950,780ms,2,0.7,34m,98k,116m,66k,10g,9g,400s,7s,7,false,0.9999999999999999,true,true,0.6
188,1200000,10,10,70m,41k,290,260ms,4,0.8999999999999999,14m,49k,68m,128k,9g,12g,160s,7s,8,true,0.5,true,false,0.9999999999999999
189,1800000,15,15,34m,126k,920,610ms,5,0.5,18m,98k,86m,94k,12g,9g,160s,9s,2,true,0.7,true,false,0.8999999999999999
190,3000000,10,10,83m,44k,480,370ms,4,0.6,16m,111k,44m,46k,12g,14g,200s,3s,4,false,0.7,false,false,0.9999999999999999
191,2400000,30,30,36m,25k,940,390ms,5,0.5,38m,119k,38m,108k,10g,14g,340s,5s,3,true,0.7,true,true,0.7
192,1800000,30,30,105m,78k,830,210ms,5,0.7,38m,128k,114m,78k,12g,15g,220s,6s,1,false,0.8999999999999999,false,true,0.5
193,1200000,10,10,66m,122k,770,240ms,1,0.7999999999999999,10m,74k,102m,104k,11g,10g,80s,10s,6,true,0.5,false,true,0.7999999999999999
194,3000000,15,15,76m,96k,570,410ms,3,0.7,28m,36k,54m,112k,12g,8g,500s,5s,3,true,0.9999999999999999,false,false,0.7
195,2400000,30,30,82m,91k,660,360ms,5,0.8999999999999999,6m,84k,38m,30k,8g,18g,220s,8s,3,false,0.7999999999999999,false,true,0.7999999999999999
196,1800000,20,20,115m,43k,660,240ms,1,0.7,16m,32k,126m,90k,13g,13g,440s,5s,3,false,0.6,false,false,0.9999999999999999
197,1200000,30,30,63m,27k,960,730ms,3,0.7999999999999999,28m,122k,80m,50k,13g,17g,80s,1s,2,false,0.8999999999999999,true,false,0.8999999999999999
198,2400000,10,10,24m,36k,450,920ms,3,0.8999999999999999,14m,62k,122m,36k,11g,9g,480s,3s,6,false,0.8999999999999999,true,false,0.6
199,2400000,30,30,110m,117k,420,760ms,1,0.9999999999999999,62m,121k,58m,72k,14g,9g,260s,3s,7,false,0.5,true,true,0.5
200,3000000,15,15,119m,93k,550,830ms,1,0.8999999999999999,8m,126k,44m,120k,14g,16g,400s,1s,7,false,0.7,true,true,0.7999999999999999
201,1200000,30,30,60m,40k,480,500ms,5,0.9999999999999999,4m,89k,42m,100k,12g,12g,200s,8s,3,true,0.8999999999999999,true,false,0.5
202,1200000,30,30,60m,113k,690,490ms,3,0.8999999999999999,62m,90k,50m,50k,13g,18g,200s,1s,1,true,0.6,true,false,0.6
203,1800000,30,30,108m,27k,890,980ms,5,0.8999999999999999,14m,29k,48m,52k,12g,13g,280s,10s,6,false,0.7,true,true,0.7999999999999999
204,2400000,20,20,119m,88k,350,540ms,5,0.5,14m,88k,76m,44k,11g,9g,100s,5s,5,false,0.5,true,true,0.5
205,2400000,30,30,89m,61k,320,200ms,5,0.9999999999999999,38m,101k,114m,106k,13g,15g,300s,9s,5,false,0.6,false,true,0.6
206,2400000,20,20,29m,128k,410,840ms,5,0.7,56m,110k,84m,98k,9g,12g,280s,6s,8,true,0.7999999999999999,true,false,0.8999999999999999
207,1200000,30,30,73m,26k,720,430ms,4,0.5,16m,76k,52m,38k,8g,10g,180s,6s,7,false,0.7,true,false,0.8999999999999999
208,3000000,10,10,47m,102k,890,300ms,1,0.8999999999999999,20m,76k,52m,24k,11g,13g,120s,4s,4,true,0.7,true,false,0.9999999999999999
209,1200000,15,15,67m,40k,580,260ms,3,0.9999999999999999,54m,106k,106m,54k,13g,17g,60s,3s,1,true,0.5,false,false,0.7
210,3000000,15,15,57m,40k,560,290ms,1,0.7,54m,62k,110m,50k,10g,13g,220s,2s,1,true,0.9999999999999999,true,false,0.6
211,1200000,10,10,105m,52k,670,570ms,2,0.5,24m,73k,76m,52k,11g,16g,120s,3s,5,true,0.7999999999999999,true,false,0.9999999999999999
212,1800000,30,30,101m,25k,900,780ms,3,0.9999999999999999,54m,82k,94m,64k,10g,11g,260s,3s,2,true,0.5,false,true,0.5
213,1800000,20,20,105m,128k,590,960ms,2,0.8999999999999999,10m,127k,98m,24k,11g,8g,180s,10s,8,true,0.7,false,false,0.8999999999999999
214,1800000,15,15,30m,92k,980,520ms,3,0.7,48m,24k,128m,74k,12g,8g,100s,9s,1,false,0.5,false,false,0.9999999999999999
215,2400000,10,10,82m,53k,910,400ms,2,0.7999999999999999,36m,91k,58m,128k,12g,13g,460s,10s,8,false,0.7,true,true,0.7999999999999999
216,3000000,10,10,109m,74k,400,120ms,2,0.7999999999999999,42m,31k,80m,120k,13g,17g,160s,7s,1,true,0.8999999999999999,true,false,0.7
217,3000000,15,15,61m,109k,420,860ms,3,0.9999999999999999,50m,112k,70m,48k,14g,11g,100s,5s,7,false,0.5,true,true,0.5
218,1200000,10,10,83m,31k,850,100ms,1,0.7,26m,122k,88m,74k,11g,18g,340s,6s,8,true,0.7,true,false,0.7
219,1800000,10,10,117m,96k,1000,190ms,4,0.7999999999999999,26m,40k,94m,116k,14g,13g,60s,7s,4,false,0.6,false,true,0.5
220,3000000,10,10,53m,61k,710,620ms,4,0.8999999999999999,36m,121k,102m,32k,8g,8g,200s,10s,6,false,0.9999999999999999,false,true,0.9999999999999999
221,3000000,30,30,52m,28k,820,250ms,1,0.5,62m,101k,36m,102k,9g,15g,220s,6s,3,true,0.9999999999999999,false,false,0.6
222,1200000,30,30,125m,39k,100,470ms,5,0.7999999999999999,16m,57k,78m,52k,14g,17g,280s,8s,7,false,0.5,true,true,0.9999999999999999
223,3000000,15,15,109m,114k,980,860ms,4,0.5,14m,33k,38m,116k,13g,15g,40s,1s,8,false,0.5,false,false,0.7999999999999999
224,1200000,20,20,122m,122k,190,950ms,1,0.9999999999999999,46m,87k,24m,26k,9g,8g,380s,1s,8,false,0.5,true,false,0.7999999999999999
225,1200000,10,10,45m,110k,1000,710ms,5,0.7,40m,60k,48m,52k,10g,17g,100s,1s,1,true,0.5,true,true,0.7999999999999999
226,3000000,15,15,45m,89k,160,700ms,3,0.5,54m,38k,100m,86k,13g,18g,280s,5s,6,false,0.6,true,false,0.8999999999999999
227,2400000,10,10,48m,114k,360,680ms,1,0.7999999999999999,16m,55k,40m,70k,10g,8g,200s,6s,5,false,0.7999999999999999,false,false,0.8999999999999999
228,2400000,30,30,94m,41k,850,860ms,4,0.7999999999999999,58m,28k,128m,96k,13g,12g,420s,3s,3,true,0.9999999999999999,false,false,0.5
229,2400000,30,30,42m,68k,170,440ms,4,0.7,52m,119k,72m,98k,9g,13g,100s,8s,7,false,0.8999999999999999,false,false,0.6
230,3000000,10,10,116m,102k,920,860ms,4,0.9999999999999999,42m,63k,28m,72k,9g,13g,420s,3s,4,true,0.8999999999999999,true,true,0.9999999999999999
231,1200000,30,30,53m,61k,540,720ms,3,0.8999999999999999,32m,28k,26m,32k,9g,12g,120s,3s,4,false,0.8999999999999999,true,true,0.6
232,1800000,15,15,80m,76k,910,410ms,4,0.8999999999999999,26m,85k,56m,90k,14g,8g,80s,5s,8,true,0.9999999999999999,true,true,0.6
233,3000000,15,15,120m,125k,980,580ms,2,0.5,62m,79k,70m,122k,10g,10g,180s,8s,7,false,0.7,false,true,0.5
234,1200000,10,10,100m,92k,360,930ms,3,0.6,20m,53k,44m,84k,12g,11g,140s,9s,5,true,0.7999999999999999,false,false,0.5
235,1200000,30,30,102m,27k,220,190ms,2,0.9999999999999999,22m,24k,70m,26k,8g,17g,440s,1s,4,false,0.6,false,true,0.7
236,1200000,20,20,55m,52k,700,600ms,2,0.8999999999999999,40m,72k,102m,102k,14g,12g,420s,1s,4,false,0.5,true,false,0.5
237,1200000,10,10,85m,71k,640,790ms,5,0.5,44m,107k,88m,38k,13g,14g,40s,1s,4,false,0.5,false,true,0.7999999999999999
238,1800000,30,30,39m,26k,480,830ms,4,0.8999999999999999,16m,106k,110m,114k,9g,8g,120s,6s,3,false,0.6,true,false,0.9999999999999999
239,1800000,20,20,28m,62k,530,860ms,4,0.9999999999999999,20m,34k,82m,100k,8g,18g,440s,3s,2,false,0.6,true,false,0.6
240,3000000,10,10,87m,66k,750,930ms,4,0.5,26m,32k,86m,46k,13g,13g,320s,6s,1,false,0.6,false,false,0.6
241,1800000,20,20,116m,43k,560,280ms,5,0.9999999999999999,22m,68k,68m,80k,12g,9g,100s,1s,4,false,0.9999999999999999,true,false,0.7999999999999999
242,1200000,10,10,115m,63k,290,430ms,5,0.6,52m,128k,56m,128k,10g,15g,80s,5s,6,true,0.6,true,false,0.7999999999999999
243,1200000,10,10,109m,62k,120,340ms,2,0.7999999999999999,56m,24k,54m,26k,11g,12g,420s,8s,6,true,0.5,false,false,0.8999999999999999
244,1200000,30,30,65m,96k,940,940ms,2,0.8999999999999999,24m,77k,100m,44k,11g,14g,140s,6s,4,true,0.7999999999999999,false,false,0.6
245,1200000,10,10,84m,53k,510,500ms,4,0.8999999999999999,16m,24k,122m,90k,13g,10g,200s,9s,2,true,0.8999999999999999,false,true,0.6
246,3000000,30,30,106m,90k,420,290ms,5,0.7,48m,43k,74m,32k,8g,11g,340s,3s,4,true,0.5,false,false,0.7999999999999999
247,1800000,20,20,62m,128k,410,590ms,4,0.9999999999999999,32m,63k,74m,54k,13g,10g,40s,7s,4,false,0.7999999999999999,false,true,0.5
248,3000000,15,15,64m,96k,240,550ms,4,0.9999999999999999,60m,86k,54m,96k,11g,14g,180s,10s,1,false,0.5,false,false,0.7
249,3000000,10,10,51m,119k,700,720ms,5,0.7999999999999999,18m,84k,80m,102k,12g,12g,100s,7s,6,false,0.5,false,false,0.9999999999999999
250,1800000,20,20,84m,80k,420,480ms,2,0.7,32m,49k,56m,80k,10g,9g,420s,3s,6,true,0.6,false,true,0.7999999999999999
251,3000000,20,20,108m,68k,340,260ms,5,0.6,12m,64k,30m,58k,14g,9g,120s,4s,6,false,0.9999999999999999,true,true,0.8999999999999999
252,3000000,10,10,95m,97k,320,450ms,4,0.7,38m,28k,122m,56k,10g,13g,420s,8s,8,false,0.7,true,false,0.7999999999999999
253,3000000,15,15,111m,74k,510,130ms,1,0.9999999999999999,44m,123k,116m,56k,12g,17g,80s,1s,7,false,0.6,true,true,0.7
254,1800000,20,20,59m,104k,650,460ms,2,0.8999999999999999,64m,91k,62m,68k,10g,11g,500s,10s,3,true,0.7999999999999999,true,true,0.8999999999999999
255,1800000,20,20,125m,89k,590,610ms,5,0.7999999999999999,34m,102k,48m,24k,13g,8g,120s,5s,2,true,0.5,false,false,0.9999999999999999
256,3000000,15,15,90m,26k,970,910ms,4,0.7999999999999999,20m,86k,110m,126k,10g,8g,480s,1s,5,false,0.9999999999999999,true,false,0.7
257,1800000,15,15,81m,47k,980,820ms,2,0.8999999999999999,6m,127k,84m,106k,12g,16g,160s,8s,3,true,0.9999999999999999,false,false,0.9999999999999999
258,1200000,30,30,96m,55k,950,100ms,2,0.7999999999999999,26m,102k,24m,60k,13g,15g,60s,5s,6,true,0.8999999999999999,false,false,0.6
259,1800000,15,15,79m,24k,360,960ms,4,0.8999999999999999,28m,105k,46m,116k,13g,13g,380s,1s,5,true,0.6,false,false,0.7
260,3000000,30,30,45m,53k,430,490ms,1,0.7999999999999999,60m,49k,64m,102k,9g,10g,360s,9s,6,false,0.8999999999999999,false,true,0.8999999999999999
261,2400000,10,10,70m,64k,190,790ms,4,0.6,24m,101k,64m,122k,8g,13g,500s,10s,7,false,0.8999999999999999,false,true,0.7999999999999999
262,2400000,10,10,118m,65k,610,860ms,3,0.9999999999999999,24m,50k,56m,54k,13g,17g,20s,9s,8,true,0.8999999999999999,true,true,0.7
263,3000000,30,30,33m,80k,640,250ms,2,0.6,30m,51k,100m,90k,9g,9g,260s,9s,5,false,0.9999999999999999,false,true,0.7
264,1800000,10,10,75m,103k,150,210ms,5,0.9999999999999999,58m,30k,44m,120k,14g,16g,420s,9s,7,false,0.5,false,false,0.7999999999999999
265,1800000,15,15,49m,55k,140,390ms,2,0.7999999999999999,36m,122k,94m,50k,13g,17g,400s,8s,6,true,0.5,true,true,0.5
266,1800000,20,20,31m,118k,680,370ms,4,0.7999999999999999,20m,91k,92m,74k,14g,14g,260s,2s,3,false,0.5,true,false,0.8999999999999999
267,3000000,20,20,78m,97k,690,340ms,5,0.5,42m,53k,64m,52k,11g,13g,160s,2s,8,false,0.8999999999999999,true,true,0.5
268,1800000,10,10,52m,99k,800,1000ms,3,0.9999999999999999,12m,124k,66m,74k,14g,11g,320s,4s,1,true,0.8999999999999999,false,true,0.9999999999999999
269,2400000,20,20,62m,116k,200,380ms,5,0.6,28m,95k,96m,84k,11g,12g,500s,6s,5,true,0.9999999999999999,true,false,0.7
270,1200000,20,20,117m,68k,810,650ms,4,0.7,24m,51k,78m,72k,9g,14g,440s,2s,4,true,0.7,true,false,0.8999999999999999
271,2400000,30,30,39m,100k,210,650ms,2,0.6,18m,124k,124m,98k,11g,18g,280s,7s,5,false,0.7,true,true,0.6
272,3000000,15,15,84m,102k,630,610ms,4,0.9999999999999999,44m,91k,66m,112k,8g,9g,440s,6s,8,true,0.7999999999999999,false,true,0.7
273,1200000,15,15,95m,93k,410,930ms,3,0.9999999999999999,28m,57k,92m,96k,10g,15g,480s,3s,2,true,0.5,false,false,0.7999999999999999
274,3000000,10,10,41m,28k,910,640ms,1,0.8999999999999999,18m,108k,32m,88k,10g,14g,380s,6s,6,true,0.9999999999999999,true,false,0.7
275,1800000,20,20,58m,63k,650,590ms,4,0.9999999999999999,4m,31k,28m,72k,8g,10g,280s,10s,6,false,0.7999999999999999,true,false,0.9999999999999999
276,3000000,30,30,62m,50k,910,730ms,2,0.6,56m,44k,120m,72k,8g,12g,260s,4s,6,true,0.7999999999999999,true,true,0.5
277,1800000,20,20,52m,81k,940,250ms,1,0.7999999999999999,8m,31k,60m,96k,10g,12g,100s,3s,4,false,0.8999999999999999,false,false,0.7999999999999999
278,1200000,30,30,89m,119k,190,730ms,4,0.6,48m,126k,66m,50k,13g,13g,20s,2s,5,true,0.7,false,true,0.6
279,1800000,15,15,102m,49k,440,210ms,2,0.8999999999999999,38m,97k,32m,88k,10g,16g,20s,4s,7,true,0.7999999999999999,false,true,0.5
280,1800000,30,30,81m,121k,380,190ms,2,0.8999999999999999,20m,24k,24m,96k,9g,8g,420s,8s,3,true,0.8999999999999999,false,true,0.6
281,3000000,10,10,98m,96k,780,260ms,5,0.7999999999999999,32m,36k,56m,108k,10g,11g,120s,1s,2,true,0.5,false,true,0.7
282,1200000,30,30,50m,47k,990,670ms,1,0.7999999999999999,50m,103k,66m,128k,11g,11g,420s,6s,4,true,0.9999999999999999,false,false,0.7999999999999999
283,1800000,20,20,123m,76k,530,530ms,4,0.8999999999999999,54m,97k,72m,80k,12g,8g,340s,7s,2,false,0.7999999999999999,false,true,0.9999999999999999
284,1800000,15,15,111m,105k,730,840ms,4,0.9999999999999999,54m,100k,84m,116k,14g,13g,460s,4s,7,false,0.7,true,false,0.5
285,2400000,10,10,75m,83k,760,870ms,1,0.9999999999999999,8m,61k,92m,114k,13g,13g,500s,3s,8,false,0.6,true,true,0.5
286,1800000,20,20,97m,49k,950,830ms,3,0.9999999999999999,54m,126k,28m,54k,10g,17g,100s,8s,1,false,0.7999999999999999,false,false,0.7999999999999999
287,1800000,10,10,69m,96k,660,650ms,4,0.9999999999999999,26m,111k,86m,80k,13g,10g,360s,6s,5,true,0.6,false,false,0.7
288,1800000,20,20,28m,76k,600,880ms,1,0.9999999999999999,54m,46k,92m,126k,14g,15g,140s,5s,7,true,0.8999999999999999,false,false,0.8999999999999999
289,1800000,10,10,64m,66k,480,830ms,5,0.7999999999999999,28m,32k,90m,48k,8g,15g,60s,4s,7,true,0.5,true,true,0.9999999999999999
290,1200000,10,10,38m,75k,370,920ms,2,0.7999999999999999,58m,54k,102m,40k,13g,13g,240s,7s,6,false,0.7999999999999999,true,false,0.5
291,1800000,30,30,58m,64k,410,650ms,1,0.8999999999999999,14m,68k,34m,34k,10g,11g,180s,2s,4,true,0.9999999999999999,true,true,0.5
292,2400000,20,20,96m,122k,480,840ms,5,0.5,48m,88k,110m,118k,9g,11g,440s,10s,7,true,0.7,false,true,0.7999999999999999
293,1200000,20,20,66m,76k,540,220ms,3,0.6,8m,114k,108m,70k,8g,13g,400s,1s,3,false,0.8999999999999999,false,true,0.5
294,3000000,30,30,100m,106k,920,820ms,2,0.8999999999999999,26m,86k,28m,74k,10g,17g,340s,1s,7,false,0.9999999999999999,true,true,0.5
295,1800000,20,20,118m,55k,770,460ms,2,0.9999999999999999,58m,73k,128m,88k,8g,14g,80s,10s,2,false,0.9999999999999999,false,false,0.9999999999999999
296,2400000,15,15,52m,56k,690,100ms,1,0.8999999999999999,44m,47k,80m,128k,14g,14g,280s,8s,2,false,0.6,false,false,0.5
297,1200000,10,10,64m,61k,250,380ms,1,0.7999999999999999,60m,75k,44m,78k,9g,15g,400s,4s,4,false,0.7999999999999999,true,false,0.6
298,1200000,10,10,87m,128k,870,680ms,4,0.5,24m,119k,104m,54k,13g,8g,80s,3s,6,false,0.7,false,true,0.6
299,3000000,10,10,88m,62k,880,660ms,1,0.7,28m,128k,84m,58k,11g,12g,240s,5s,1,false,0.6,false,true,0.8999999999999999
300,2400000,15,15,36m,118k,470,580ms,3,0.9999999999999999,24m,117k,44m,108k,13g,15g,380s,2s,6,true,0.7999999999999999,true,true,0.7
301,2400000,10,10,114m,39k,140,670ms,4,0.5,60m,57k,68m,32k,12g,18g,260s,1s,7,false,0.7,true,false,0.8999999999999999
302,1800000,20,20,93m,78k,700,760ms,3,0.5,4m,71k,58m,50k,14g,9g,40s,5s,5,true,0.8999999999999999,true,false,0.7999999999999999
303,1800000,10,10,91m,90k,840,120ms,2,0.9999999999999999,46m,73k,68m,38k,12g,10g,120s,7s,5,true,0.7999999999999999,false,true,0.9999999999999999
304,3000000,15,15,28m,97k,140,540ms,5,0.8999999999999999,64m,58k,30m,102k,14g,9g,300s,2s,5,true,0.5,false,false,0.6
305,1800000,20,20,70m,43k,120,530ms,1,0.5,28m,45k,44m,114k,9g,8g,200s,3s,5,true,0.7999999999999999,true,true,0.5
306,3000000,20,20,88m,112k,660,200ms,2,0.9999999999999999,64m,50k,70m,80k,14g,17g,300s,8s,3,true,0.5,true,true,0.6
307,2400000,10,10,37m,32k,160,170ms,2,0.9999999999999999,12m,122k,104m,106k,14g,11g,100s,2s,3,false,0.8999999999999999,true,false,0.7999999999999999
308,2400000,15,15,118m,81k,520,360ms,2,0.6,52m,44k,38m,40k,12g,18g,20s,1s,3,false,0.5,true,false,0.6
309,2400000,30,30,118m,81k,260,100ms,1,0.7999999999999999,12m,91k,112m,32k,14g,17g,440s,1s,1,false,0.7,false,false,0.6
310,1800000,10,10,94m,37k,390,500ms,5,0.8999999999999999,26m,71k,74m,110k,10g,14g,300s,5s,8,true,0.8999999999999999,false,false,0.6
311,2400000,20,20,72m,39k,920,900ms,2,0.7999999999999999,12m,25k,44m,74k,11g,18g,240s,9s,3,false,0.6,false,true,0.6
312,1800000,10,10,102m,55k,370,190ms,2,0.6,32m,57k,94m,32k,13g,16g,500s,2s,7,true,0.7,true,true,0.7
313,3000000,30,30,107m,102k,740,600ms,1,0.7,60m,114k,72m,94k,8g,12g,300s,1s,2,true,0.6,false,false,0.6
314,2400000,30,30,126m,107k,360,560ms,2,0.5,40m,45k,60m,58k,13g,9g,20s,4s,3,true,0.8999999999999999,false,true,0.6
315,2400000,30,30,62m,71k,500,610ms,4,0.6,42m,80k,126m,64k,14g,9g,320s,2s,3,false,0.7,true,false,0.5
316,2400000,20,20,128m,111k,150,870ms,1,0.7999999999999999,22m,125k,112m,72k,12g,9g,260s,5s,2,false,0.7999999999999999,false,true,0.6
317,1200000,30,30,31m,81k,460,480ms,3,0.6,46m,106k,66m,114k,11g,16g,200s,6s,7,false,0.6,false,false,0.7
318,3000000,15,15,42m,124k,540,870ms,1,0.8999999999999999,62m,42k,42m,36k,9g,12g,260s,9s,4,false,0.7,true,false,0.9999999999999999
319,3000000,20,20,64m,102k,110,940ms,4,0.5,56m,106k,30m,104k,13g,13g,120s,6s,3,true,0.6,false,true,0.8999999999999999
320,3000000,15,15,64m,66k,390,920ms,5,0.5,14m,124k,42m,122k,11g,16g,180s,9s,7,false,0.6,true,true,0.8999999999999999
321,3000000,15,15,81m,95k,860,300ms,1,0.8999999999999999,58m,30k,104m,30k,12g,17g,300s,2s,2,false,0.6,true,true,0.7999999999999999
322,1200000,20,20,42m,97k,630,820ms,3,0.6,36m,92k,30m,90k,11g,13g,120s,3s,6,true,0.9999999999999999,false,true,0.7
323,2400000,30,30,65m,64k,330,160ms,2,0.7999999999999999,6m,123k,106m,104k,11g,11g,140s,2s,3,false,0.9999999999999999,false,true,0.6
324,2400000,10,10,43m,104k,480,590ms,1,0.9999999999999999,28m,60k,40m,120k,8g,17g,80s,7s,6,true,0.6,true,true,0.9999999999999999
325,2400000,20,20,93m,101k,760,160ms,5,0.8999999999999999,8m,97k,90m,104k,8g,17g,400s,7s,2,false,0.8999999999999999,false,true,0.8999999999999999
326,1800000,10,10,116m,64k,840,840ms,3,0.7,22m,110k,46m,106k,8g,9g,400s,8s,2,true,0.6,true,true,0.7999999999999999
327,1800000,15,15,81m,48k,980,750ms,4,0.7,52m,97k,114m,124k,11g,14g,40s,9s,6,false,0.6,false,true,0.9999999999999999
328,2400000,15,15,55m,31k,690,270ms,5,0.7999999999999999,52m,86k,116m,108k,9g,8g,280s,3s,8,false,0.6,false,true,0.7
329,1200000,30,30,71m,65k,520,260ms,3,0.5,8m,98k,30m,48k,9g,11g,460s,6s,1,true,0.9999999999999999,false,false,0.8999999999999999
330,2400000,10,10,47m,85k,510,130ms,1,0.7,22m,122k,126m,108k,14g,12g,280s,6s,8,false,0.9999999999999999,false,true,0.5
331,3000000,20,20,70m,123k,980,730ms,1,0.6,58m,91k,88m,90k,11g,14g,360s,4s,7,true,0.6,false,true,0.9999999999999999
332,2400000,10,10,40m,36k,870,920ms,5,0.6,30m,76k,128m,102k,14g,15g,460s,6s,2,true,0.5,false,true,0.7999999999999999
333,2400000,20,20,93m,69k,310,800ms,1,0.9999999999999999,58m,62k,112m,128k,9g,13g,380s,6s,8,false,0.7999999999999999,true,true,0.8999999999999999
334,3000000,20,20,120m,43k,940,920ms,1,0.7,14m,31k,24m,94k,8g,10g,420s,7s,7,false,0.5,true,false,0.7999999999999999
335,2400000,20,20,116m,94k,410,110ms,4,0.5,44m,55k,28m,68k,9g,13g,60s,8s,6,true,0.5,true,true,0.5
336,3000000,10,10,37m,97k,720,880ms,3,0.9999999999999999,18m,95k,82m,54k,12g,9g,460s,10s,1,false,0.9999999999999999,false,true,0.8999999999999999
337,1200000,15,15,89m,87k,750,570ms,2,0.7999999999999999,36m,89k,66m,102k,11g,14g,160s,10s,1,false,0.9999999999999999,true,true,0.7
338,2400000,15,15,56m,44k,690,110ms,3,0.9999999999999999,36m,123k,66m,52k,8g,16g,400s,7s,2,false,0.6,false,true,0.6
339,1800000,10,10,45m,80k,180,450ms,1,0.5,18m,126k,60m,78k,8g,16g,460s,1s,6,true,0.8999999999999999,true,true,0.5
340,1800000,10,10,108m,54k,130,920ms,2,0.7999999999999999,34m,72k,34m,50k,13g,10g,60s,8s,6,true,0.5,false,true,0.7999999999999999
341,1800000,20,20,83m,117k,760,670ms,5,0.9999999999999999,56m,112k,40m,82k,10g,12g,480s,6s,7,false,0.7,false,true,0.5
342,2400000,15,15,116m,99k,460,880ms,5,0.5,38m,66k,46m,48k,11g,8g,420s,10s,2,false,0.5,false,true,0.6
343,1200000,15,15,26m,116k,460,820ms,4,0.8999999999999999,50m,99k,26m,118k,9g,10g,40s,2s,8,true,0.5,false,true,0.5
344,1200000,20,20,60m,49k,240,310ms,2,0.9999999999999999,50m,126k,30m,98k,13g,8g,320s,5s,5,false,0.8999999999999999,false,true,0.7999999999999999
345,1800000,10,10,88m,82k,520,290ms,3,0.7,24m,78k,78m,60k,8g,9g,480s,2s,7,true,0.5,false,true,0.8999999999999999
346,1200000,15,15,30m,44k,940,930ms,5,0.9999999999999999,42m,60k,126m,34k,10g,16g,500s,4s,5,true,0.5,true,true,0.5
347,2400000,20,20,104m,66k,170,600ms,2,0.6,42m,114k,56m,32k,14g,11g,380s,3s,7,false,0.7999999999999999,false,true,0.6
348,2400000,15,15,62m,95k,620,790ms,1,0.8999999999999999,50m,47k,56m,124k,10g,15g,60s,1s,3,true,0.7,false,false,0.7999999999999999
349,3000000,20,20,119m,104k,420,500ms,3,0.6,38m,50k,32m,112k,9g,11g,160s,4s,3,true,0.5,true,true,0.8999999999999999
350,1200000,20,20,77m,48k,860,400ms,3,0.8999999999999999,6m,46k,88m,92k,12g,15g,480s,9s,7,false,0.6,false,false,0.6
351,2400000,30,30,95m,118k,440,150ms,1,0.7999999999999999,38m,99k,34m,26k,10g,16g,500s,7s,7,true,0.9999999999999999,false,true,0.7999999999999999
352,1800000,30,30,46m,68k,880,180ms,4,0.7,4m,24k,76m,26k,8g,13g,460s,1s,8,false,0.9999999999999999,true,false,0.5
353,2400000,20,20,104m,50k,760,450ms,2,0.6,64m,33k,78m,78k,10g,16g,360s,10s,7,true,0.8999999999999999,false,false,0.7
354,1200000,30,30,95m,95k,910,280ms,3,0.7,56m,111k,32m,44k,8g,18g,380s,7s,8,false,0.8999999999999999,true,false,0.9999999999999999
355,3000000,15,15,24m,66k,990,590ms,3,0.7,38m,90k,128m,48k,14g,8g,400s,10s,5,false,0.9999999999999999,true,false,0.9999999999999999
356,1800000,30,30,77m,61k,400,390ms,1,0.6,44m,61k,62m,96k,14g,10g,500s,7s,6,true,0.6,false,true,0.6
357,1200000,15,15,66m,128k,330,940ms,2,0.7999999999999999,4m,97k,122m,112k,10g,14g,240s,3s,8,true,0.6,true,true,0.7999999999999999
